team_slug,team_name,team_url,event_id,title,home_team_guess,away_team_guess,date_local,time_local,offer_url,lowest_price,highest_price,average_price,listing_count,date_collected,time_collected
stanford-cardinal-football,Stanford Cardinal Football,https://www.tickpick.com/ncaa-football/stanford-cardinal-football-tickets/,6957149,Stanford Cardinal vs. Pittsburgh Panthers,Stanford Cardinal,Pittsburgh Panthers,2025-11-01,03:00,https://www.tickpick.com/buy-stanford-cardinal-vs-pittsburgh-panthers-tickets-stanford-stadium-11-1-25-3am/6957149/,5.0,471.0,,,2025-10-06,08:03:45
stanford-cardinal-football,Stanford Cardinal Football,https://www.tickpick.com/ncaa-football/stanford-cardinal-football-tickets/,6956972,North Carolina Tar Heels vs. Stanford Cardinal,North Carolina Tar Heels,Stanford Cardinal,2025-11-08,03:00,https://www.tickpick.com/buy-north-carolina-tar-heels-vs-stanford-cardinal-tickets-kenan-memorial-stadium-11-8-25-3am/6956972/,68.0,851.0,,,2025-10-06,08:03:45
stanford-cardinal-football,Stanford Cardinal Football,https://www.tickpick.com/ncaa-football/stanford-cardinal-football-tickets/,6957147,Stanford Cardinal vs. California Golden Bears,Stanford Cardinal,California Golden Bears,2025-11-22,03:00,https://www.tickpick.com/buy-stanford-cardinal-vs-california-golden-bears-tickets-stanford-stadium-11-22-25-3am/6957147/,104.0,2783.0,,,2025-10-06,08:03:45
stanford-cardinal-football,Stanford Cardinal Football,https://www.tickpick.com/ncaa-football/stanford-cardinal-football-tickets/,6977519,Stanford Cardinal vs. Notre Dame Fighting Irish,Stanford Cardinal,Notre Dame Fighting Irish,2025-11-29,03:00,https://www.tickpick.com/buy-stanford-cardinal-vs-notre-dame-fighting-irish-tickets-stanford-stadium-11-29-25-3am/6977519/,91.0,2227.0,,,2025-10-06,08:03:45
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7001689,Colorado State Rams vs. Fresno State Bulldogs,Colorado State Rams,Fresno State Bulldogs,2025-10-10,19:00,https://www.tickpick.com/buy-colorado-state-rams-vs-fresno-state-bulldogs-tickets-canvas-stadium-10-10-25-7pm/7001689/,29.0,1099137.0,67.47,993.0,2025-10-06,08:03:45
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7001691,Colorado State Rams vs. Hawaii Rainbow Warriors,Colorado State Rams,Hawaii Rainbow Warriors,2025-10-18,03:00,https://www.tickpick.com/buy-colorado-state-rams-vs-hawaii-rainbow-warriors-tickets-canvas-stadium-10-18-25-3am/7001691/,79.0,826.0,,,2025-10-06,08:03:45
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7001685,Wyoming Cowboys vs. Colorado State Rams,Wyoming Cowboys,Colorado State Rams,2025-10-25,17:00,https://www.tickpick.com/buy-wyoming-cowboys-vs-colorado-state-rams-tickets-war-memorial-stadium-wy-10-25-25-5pm/7001685/,77.0,754.0,,,2025-10-06,08:03:45
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7001693,Colorado State Rams vs. UNLV Rebels,Colorado State Rams,UNLV Rebels,2025-11-08,03:00,https://www.tickpick.com/buy-colorado-state-rams-vs-unlv-rebels-tickets-canvas-stadium-11-8-25-3am/7001693/,29.0,527.0,,,2025-10-06,08:03:45
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7001918,New Mexico Lobos vs. Colorado State Rams,New Mexico Lobos,Colorado State Rams,2025-11-15,13:00,https://www.tickpick.com/buy-new-mexico-lobos-vs-colorado-state-rams-tickets-university-stadium-11-15-25-1pm/7001918/,27.0,228.0,,,2025-10-06,08:03:45
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7001667,Boise State Broncos vs. Colorado State Rams,Boise State Broncos,Colorado State Rams,2025-11-22,03:00,https://www.tickpick.com/buy-boise-state-broncos-vs-colorado-state-rams-tickets-albertsons-stadium-11-22-25-3am/7001667/,40.0,855.0,,,2025-10-06,08:03:45
colorado-state-rams-football,Colorado State Rams Football,https://www.tickpick.com/ncaa-football/colorado-state-rams-football-tickets/,7001695,Colorado State Rams vs. Air Force Falcons,Colorado State Rams,Air Force Falcons,2025-11-28,03:00,https://www.tickpick.com/buy-colorado-state-rams-vs-air-force-falcons-tickets-canvas-stadium-11-28-25-3am/7001695/,33.0,566.0,,,2025-10-06,08:03:45
boston-college-eagles-football,Boston College Eagles Football,https://www.tickpick.com/ncaa-football/boston-college-eagles-football-tickets/,6956859,Boston College Eagles vs. Clemson Tigers,Boston College Eagles,Clemson Tigers,2025-10-11,19:00,https://www.tickpick.com/buy-boston-college-eagles-vs-clemson-tigers-tickets-alumni-stadium-10-11-25-7pm/6956859/,59.0,1109913.0,127.13,1481.0,2025-10-06,08:03:45
boston-college-eagles-football,Boston College Eagles Football,https://www.tickpick.com/ncaa-football/boston-college-eagles-football-tickets/,6958500,Boston College Eagles vs. UConn Huskies,Boston College Eagles,UConn Huskies,2025-10-18,03:00,https://www.tickpick.com/buy-boston-college-eagles-vs-uconn-huskies-tickets-alumni-stadium-10-18-25-3am/6958500/,7.0,72597.0,,,2025-10-06,08:03:45
boston-college-eagles-football,Boston College Eagles Football,https://www.tickpick.com/ncaa-football/boston-college-eagles-football-tickets/,6956914,Louisville Cardinals vs. Boston College Eagles,Louisville Cardinals,Boston College Eagles,2025-10-25,03:00,https://www.tickpick.com/buy-louisville-cardinals-vs-boston-college-eagles-tickets-ln-federal-credit-union-stadium-10-25-25-3am/6956914/,7.0,1806.0,,,2025-10-06,08:03:45
boston-college-eagles-football,Boston College Eagles Football,https://www.tickpick.com/ncaa-football/boston-college-eagles-football-tickets/,6956862,Boston College Eagles vs. Notre Dame Fighting Irish,Boston College Eagles,Notre Dame Fighting Irish,2025-11-01,03:00,https://www.tickpick.com/buy-boston-college-eagles-vs-notre-dame-fighting-irish-tickets-alumni-stadium-11-1-25-3am/6956862/,249.0,2297.0,,,2025-10-06,08:03:45
boston-college-eagles-football,Boston College Eagles Football,https://www.tickpick.com/ncaa-football/boston-college-eagles-football-tickets/,6956861,Boston College Eagles vs. Southern Methodist (SMU) Mustangs,Boston College Eagles,Southern Methodist (SMU) Mustangs,2025-11-08,03:00,https://www.tickpick.com/buy-boston-college-eagles-vs-southern-methodist-(smu)-mustangs-tickets-alumni-stadium-11-8-25-3am/6956861/,13.0,111769317.0,,,2025-10-06,08:03:45
boston-college-eagles-football,Boston College Eagles Football,https://www.tickpick.com/ncaa-football/boston-college-eagles-football-tickets/,6956860,Boston College Eagles vs. Georgia Tech Yellow Jackets,Boston College Eagles,Georgia Tech Yellow Jackets,2025-11-15,03:00,https://www.tickpick.com/buy-boston-college-eagles-vs-georgia-tech-yellow-jackets-tickets-alumni-stadium-11-15-25-3am/6956860/,6.0,5930.0,,,2025-10-06,08:03:45
boston-college-eagles-football,Boston College Eagles Football,https://www.tickpick.com/ncaa-football/boston-college-eagles-football-tickets/,6957150,Syracuse Orange vs. Boston College Eagles,Syracuse Orange,Boston College Eagles,2025-11-29,03:00,https://www.tickpick.com/buy-syracuse-orange-vs-boston-college-eagles-tickets-jma-wireless-dome-11-29-25-3am/6957150/,5.0,836.0,,,2025-10-06,08:03:45
california-golden-bears-football,California Golden Bears Football,https://www.tickpick.com/ncaa-football/california-golden-bears-football-tickets/,6956867,California Golden Bears vs. North Carolina Tar Heels,California Golden Bears,North Carolina Tar Heels,2025-10-17,19:00,https://www.tickpick.com/buy-california-golden-bears-vs-north-carolina-tar-heels-tickets-memorial-stadium-ca-10-17-25-7pm/6956867/,41.0,1099137.0,94.51,1770.0,2025-10-06,08:03:45
california-golden-bears-football,California Golden Bears Football,https://www.tickpick.com/ncaa-football/california-golden-bears-football-tickets/,6957155,Virginia Tech Hokies vs. California Golden Bears,Virginia Tech Hokies,California Golden Bears,2025-10-24,19:00,https://www.tickpick.com/buy-virginia-tech-hokies-vs-california-golden-bears-tickets-lane-stadium-10-24-25-7pm/6957155/,14.0,1542.0,,,2025-10-06,08:03:45
california-golden-bears-football,California Golden Bears Football,https://www.tickpick.com/ncaa-football/california-golden-bears-football-tickets/,6956869,California Golden Bears vs. Virginia Cavaliers,California Golden Bears,Virginia Cavaliers,2025-11-01,03:00,https://www.tickpick.com/buy-california-golden-bears-vs-virginia-cavaliers-tickets-memorial-stadium-ca-11-1-25-3am/6956869/,27.0,805.0,,,2025-10-06,08:03:45
california-golden-bears-football,California Golden Bears Football,https://www.tickpick.com/ncaa-football/california-golden-bears-football-tickets/,6956915,Louisville Cardinals vs. California Golden Bears,Louisville Cardinals,California Golden Bears,2025-11-08,03:00,https://www.tickpick.com/buy-louisville-cardinals-vs-california-golden-bears-tickets-ln-federal-credit-union-stadium-11-8-25-3am/6956915/,7.0,408.0,,,2025-10-06,08:03:45
california-golden-bears-football,California Golden Bears Football,https://www.tickpick.com/ncaa-football/california-golden-bears-football-tickets/,6957147,Stanford Cardinal vs. California Golden Bears,Stanford Cardinal,California Golden Bears,2025-11-22,03:00,https://www.tickpick.com/buy-stanford-cardinal-vs-california-golden-bears-tickets-stanford-stadium-11-22-25-3am/6957147/,104.0,2783.0,,,2025-10-06,08:03:45
california-golden-bears-football,California Golden Bears Football,https://www.tickpick.com/ncaa-football/california-golden-bears-football-tickets/,6956868,California Golden Bears vs. Southern Methodist (SMU) Mustangs,California Golden Bears,Southern Methodist (SMU) Mustangs,2025-11-29,03:00,https://www.tickpick.com/buy-california-golden-bears-vs-southern-methodist-(smu)-mustangs-tickets-memorial-stadium-ca-11-29-25-3am/6956868/,31.0,293.0,,,2025-10-06,08:03:45
clemson-tigers-football,Clemson Tigers Football,https://www.tickpick.com/ncaa-football/clemson-tigers-football-tickets/,6956859,Boston College Eagles vs. Clemson Tigers,Boston College Eagles,Clemson Tigers,2025-10-11,19:00,https://www.tickpick.com/buy-boston-college-eagles-vs-clemson-tigers-tickets-alumni-stadium-10-11-25-7pm/6956859/,59.0,1109913.0,127.25,1468.0,2025-10-06,08:03:45
clemson-tigers-football,Clemson Tigers Football,https://www.tickpick.com/ncaa-football/clemson-tigers-football-tickets/,6956888,Clemson Tigers vs. Southern Methodist (SMU) Mustangs,Clemson Tigers,Southern Methodist (SMU) Mustangs,2025-10-18,03:00,https://www.tickpick.com/buy-clemson-tigers-vs-southern-methodist-(smu)-mustangs-tickets-frank-howard-field-at-clemson-memorial-stadium-10-18-25-3am/6956888/,31.0,488.0,,,2025-10-06,08:03:45
clemson-tigers-football,Clemson Tigers Football,https://www.tickpick.com/ncaa-football/clemson-tigers-football-tickets/,6956882,Clemson Tigers vs. Duke Blue Devils,Clemson Tigers,Duke Blue Devils,2025-11-01,03:00,https://www.tickpick.com/buy-clemson-tigers-vs-duke-blue-devils-tickets-frank-howard-field-at-clemson-memorial-stadium-11-1-25-3am/6956882/,29.0,752.0,,,2025-10-06,08:03:45
clemson-tigers-football,Clemson Tigers Football,https://www.tickpick.com/ncaa-football/clemson-tigers-football-tickets/,6956884,Clemson Tigers vs. Florida State Seminoles,Clemson Tigers,Florida State Seminoles,2025-11-08,03:00,https://www.tickpick.com/buy-clemson-tigers-vs-florida-state-seminoles-tickets-frank-howard-field-at-clemson-memorial-stadium-11-8-25-3am/6956884/,91.0,1035.0,,,2025-10-06,08:03:45
clemson-tigers-football,Clemson Tigers Football,https://www.tickpick.com/ncaa-football/clemson-tigers-football-tickets/,6956916,Louisville Cardinals vs. Clemson Tigers,Louisville Cardinals,Clemson Tigers,2025-11-14,19:00,https://www.tickpick.com/buy-louisville-cardinals-vs-clemson-tigers-tickets-ln-federal-credit-union-stadium-11-14-25-7pm/6956916/,45.0,1079.0,,,2025-10-06,08:03:45
clemson-tigers-football,Clemson Tigers Football,https://www.tickpick.com/ncaa-football/clemson-tigers-football-tickets/,6886449,Clemson Tigers vs. Furman Paladins,Clemson Tigers,Furman Paladins,2025-11-22,03:00,https://www.tickpick.com/buy-clemson-tigers-vs-furman-paladins-tickets-frank-howard-field-at-clemson-memorial-stadium-11-22-25-3am/6886449/,15.0,547.0,,,2025-10-06,08:03:45
clemson-tigers-football,Clemson Tigers Football,https://www.tickpick.com/ncaa-football/clemson-tigers-football-tickets/,6868687,South Carolina Gamecocks vs. Clemson Tigers,South Carolina Gamecocks,Clemson Tigers,2025-11-29,12:00,https://www.tickpick.com/buy-south-carolina-gamecocks-vs-clemson-tigers-tickets-williams-brice-stadium-11-29-25-12pm/6868687/,235.0,3235.0,,,2025-10-06,08:03:45
duke-blue-devils-football,Duke Blue Devils Football,https://www.tickpick.com/ncaa-football/duke-blue-devils-football-tickets/,6956889,Duke Blue Devils vs. Georgia Tech Yellow Jackets,Duke Blue Devils,Georgia Tech Yellow Jackets,2025-10-18,03:00,https://www.tickpick.com/buy-duke-blue-devils-vs-georgia-tech-yellow-jackets-tickets-brooks-field-at-wallace-wade-stadium-10-18-25-3am/6956889/,22.0,330.0,85.32,673.0,2025-10-06,08:03:45
duke-blue-devils-football,Duke Blue Devils Football,https://www.tickpick.com/ncaa-football/duke-blue-devils-football-tickets/,6956882,Clemson Tigers vs. Duke Blue Devils,Clemson Tigers,Duke Blue Devils,2025-11-01,03:00,https://www.tickpick.com/buy-clemson-tigers-vs-duke-blue-devils-tickets-frank-howard-field-at-clemson-memorial-stadium-11-1-25-3am/6956882/,29.0,752.0,,,2025-10-06,08:03:45
duke-blue-devils-football,Duke Blue Devils Football,https://www.tickpick.com/ncaa-football/duke-blue-devils-football-tickets/,6849312,UConn Huskies vs. Duke Blue Devils,UConn Huskies,Duke Blue Devils,2025-11-08,15:00,https://www.tickpick.com/buy-uconn-huskies-vs-duke-blue-devils-tickets-pratt-and-whitney-stadium-at-rentschler-field-11-8-25-3pm/6849312/,27.0,927.0,,,2025-10-06,08:03:45
duke-blue-devils-football,Duke Blue Devils Football,https://www.tickpick.com/ncaa-football/duke-blue-devils-football-tickets/,6956890,Duke Blue Devils vs. Virginia Cavaliers,Duke Blue Devils,Virginia Cavaliers,2025-11-15,03:00,https://www.tickpick.com/buy-duke-blue-devils-vs-virginia-cavaliers-tickets-brooks-field-at-wallace-wade-stadium-11-15-25-3am/6956890/,19.0,304.0,,,2025-10-06,08:03:45
duke-blue-devils-football,Duke Blue Devils Football,https://www.tickpick.com/ncaa-football/duke-blue-devils-football-tickets/,6956971,North Carolina Tar Heels vs. Duke Blue Devils,North Carolina Tar Heels,Duke Blue Devils,2025-11-22,03:00,https://www.tickpick.com/buy-north-carolina-tar-heels-vs-duke-blue-devils-tickets-kenan-memorial-stadium-11-22-25-3am/6956971/,132.0,1473.0,,,2025-10-06,08:03:45
duke-blue-devils-football,Duke Blue Devils Football,https://www.tickpick.com/ncaa-football/duke-blue-devils-football-tickets/,6956891,Duke Blue Devils vs. Wake Forest Demon Deacons,Duke Blue Devils,Wake Forest Demon Deacons,2025-11-29,03:00,https://www.tickpick.com/buy-duke-blue-devils-vs-wake-forest-demon-deacons-tickets-brooks-field-at-wallace-wade-stadium-11-29-25-3am/6956891/,18.0,324.0,,,2025-10-06,08:03:45
florida-state-seminoles-football,Florida State Seminoles Football,https://www.tickpick.com/ncaa-football/florida-state-seminoles-football-tickets/,6956908,Florida State Seminoles vs. Pittsburgh Panthers,Florida State Seminoles,Pittsburgh Panthers,2025-10-11,12:00,https://www.tickpick.com/buy-florida-state-seminoles-vs-pittsburgh-panthers-tickets-doak-campbell-stadium-10-11-25-12pm/6956908/,23.0,1085129.0,141.52,2328.0,2025-10-06,08:03:45
florida-state-seminoles-football,Florida State Seminoles Football,https://www.tickpick.com/ncaa-football/florida-state-seminoles-football-tickets/,6957148,Stanford Cardinal vs. Florida State Seminoles,Stanford Cardinal,Florida State Seminoles,2025-10-18,19:00,https://www.tickpick.com/buy-stanford-cardinal-vs-florida-state-seminoles-tickets-stanford-stadium-10-18-25-7pm/6957148/,39.0,851.0,,,2025-10-06,08:03:45
florida-state-seminoles-football,Florida State Seminoles Football,https://www.tickpick.com/ncaa-football/florida-state-seminoles-football-tickets/,6956910,Florida State Seminoles vs. Wake Forest Demon Deacons,Florida State Seminoles,Wake Forest Demon Deacons,2025-11-01,03:00,https://www.tickpick.com/buy-florida-state-seminoles-vs-wake-forest-demon-deacons-tickets-doak-campbell-stadium-11-1-25-3am/6956910/,45.0,3259.0,,,2025-10-06,08:03:45
florida-state-seminoles-football,Florida State Seminoles Football,https://www.tickpick.com/ncaa-football/florida-state-seminoles-football-tickets/,6956884,Clemson Tigers vs. Florida State Seminoles,Clemson Tigers,Florida State Seminoles,2025-11-08,03:00,https://www.tickpick.com/buy-clemson-tigers-vs-florida-state-seminoles-tickets-frank-howard-field-at-clemson-memorial-stadium-11-8-25-3am/6956884/,91.0,1035.0,,,2025-10-06,08:03:45
florida-state-seminoles-football,Florida State Seminoles Football,https://www.tickpick.com/ncaa-football/florida-state-seminoles-football-tickets/,6956909,Florida State Seminoles vs. Virginia Tech Hokies,Florida State Seminoles,Virginia Tech Hokies,2025-11-15,03:00,https://www.tickpick.com/buy-florida-state-seminoles-vs-virginia-tech-hokies-tickets-doak-campbell-stadium-11-15-25-3am/6956909/,67.0,1650.0,,,2025-10-06,08:03:45
florida-state-seminoles-football,Florida State Seminoles Football,https://www.tickpick.com/ncaa-football/florida-state-seminoles-football-tickets/,6956966,North Carolina State Wolfpack vs. Florida State Seminoles,North Carolina State Wolfpack,Florida State Seminoles,2025-11-21,20:00,https://www.tickpick.com/buy-north-carolina-state-wolfpack-vs-florida-state-seminoles-tickets-carter-finley-stadium-11-21-25-8pm/6956966/,89.0,10848.0,,,2025-10-06,08:03:45
florida-state-seminoles-football,Florida State Seminoles Football,https://www.tickpick.com/ncaa-football/florida-state-seminoles-football-tickets/,6878493,Florida Gators vs. Florida State Seminoles,Florida Gators,Florida State Seminoles,2025-11-29,03:00,https://www.tickpick.com/buy-florida-gators-vs-florida-state-seminoles-tickets-ben-hill-griffin-stadium-11-29-25-3am/6878493/,155.0,2200.0,,,2025-10-06,08:03:45
georgia-tech-yellow-jackets-football,Georgia Tech Yellow Jackets Football,https://www.tickpick.com/ncaa-football/georgia-tech-yellow-jackets-football-tickets/,6956913,Georgia Tech Yellow Jackets vs. Virginia Tech Hokies,Georgia Tech Yellow Jackets,Virginia Tech Hokies,2025-10-11,15:00,https://www.tickpick.com/buy-georgia-tech-yellow-jackets-vs-virginia-tech-hokies-tickets-bobby-dodd-stadium-10-11-25-3pm/6956913/,26.0,1100215.0,102.09,1509.0,2025-10-06,08:03:45
georgia-tech-yellow-jackets-football,Georgia Tech Yellow Jackets Football,https://www.tickpick.com/ncaa-football/georgia-tech-yellow-jackets-football-tickets/,6956889,Duke Blue Devils vs. Georgia Tech Yellow Jackets,Duke Blue Devils,Georgia Tech Yellow Jackets,2025-10-18,03:00,https://www.tickpick.com/buy-duke-blue-devils-vs-georgia-tech-yellow-jackets-tickets-brooks-field-at-wallace-wade-stadium-10-18-25-3am/6956889/,22.0,330.0,,,2025-10-06,08:03:45
georgia-tech-yellow-jackets-football,Georgia Tech Yellow Jackets Football,https://www.tickpick.com/ncaa-football/georgia-tech-yellow-jackets-football-tickets/,6956912,Georgia Tech Yellow Jackets vs. Syracuse Orange,Georgia Tech Yellow Jackets,Syracuse Orange,2025-10-25,03:00,https://www.tickpick.com/buy-georgia-tech-yellow-jackets-vs-syracuse-orange-tickets-bobby-dodd-stadium-10-25-25-3am/6956912/,46.0,627.0,,,2025-10-06,08:03:45
georgia-tech-yellow-jackets-football,Georgia Tech Yellow Jackets Football,https://www.tickpick.com/ncaa-football/georgia-tech-yellow-jackets-football-tickets/,6956967,North Carolina State Wolfpack vs. Georgia Tech Yellow Jackets,North Carolina State Wolfpack,Georgia Tech Yellow Jackets,2025-11-01,03:00,https://www.tickpick.com/buy-north-carolina-state-wolfpack-vs-georgia-tech-yellow-jackets-tickets-carter-finley-stadium-11-1-25-3am/6956967/,60.0,110740.0,,,2025-10-06,08:03:45
georgia-tech-yellow-jackets-football,Georgia Tech Yellow Jackets Football,https://www.tickpick.com/ncaa-football/georgia-tech-yellow-jackets-football-tickets/,6956860,Boston College Eagles vs. Georgia Tech Yellow Jackets,Boston College Eagles,Georgia Tech Yellow Jackets,2025-11-15,03:00,https://www.tickpick.com/buy-boston-college-eagles-vs-georgia-tech-yellow-jackets-tickets-alumni-stadium-11-15-25-3am/6956860/,6.0,5930.0,,,2025-10-06,08:03:45
georgia-tech-yellow-jackets-football,Georgia Tech Yellow Jackets Football,https://www.tickpick.com/ncaa-football/georgia-tech-yellow-jackets-football-tickets/,6956911,Georgia Tech Yellow Jackets vs. Pittsburgh Panthers,Georgia Tech Yellow Jackets,Pittsburgh Panthers,2025-11-22,03:00,https://www.tickpick.com/buy-georgia-tech-yellow-jackets-vs-pittsburgh-panthers-tickets-bobby-dodd-stadium-11-22-25-3am/6956911/,31.0,1313.0,,,2025-10-06,08:03:45
georgia-tech-yellow-jackets-football,Georgia Tech Yellow Jackets Football,https://www.tickpick.com/ncaa-football/georgia-tech-yellow-jackets-football-tickets/,6861599,Georgia Bulldogs vs. Georgia Tech Yellow Jackets,Atlanta Gridiron Classic: Georgia Bulldogs,Georgia Tech Yellow Jackets,2025-11-28,15:00,https://www.tickpick.com/buy-atlanta-gridiron-classic-georgia-bulldogs-vs-georgia-tech-yellow-jackets-tickets-mercedes-benz-stadium-11-28-25-3pm/6861599/,156.0,22780.0,,,2025-10-06,08:03:45
georgia-tech-yellow-jackets-football,Georgia Tech Yellow Jackets Football,https://www.tickpick.com/ncaa-football/georgia-tech-yellow-jackets-football-tickets/,6863588,Georgia Tech Yellow Jackets vs. Georgia Bulldogs,Georgia Tech Yellow Jackets,Georgia Bulldogs,2025-11-29,03:00,https://www.tickpick.com/buy-georgia-tech-yellow-jackets-vs-georgia-bulldogs-tickets-bobby-dodd-stadium-11-29-25-3am/6863588/,,,,,2025-10-06,08:03:45
louisville-cardinals-football,Louisville Cardinals Football,https://www.tickpick.com/ncaa-football/louisville-cardinals-football-tickets/,6956918,Miami Hurricanes vs. Louisville Cardinals,Miami Hurricanes,Louisville Cardinals,2025-10-17,19:00,https://www.tickpick.com/buy-miami-hurricanes-vs-louisville-cardinals-tickets-hard-rock-stadium-10-17-25-7pm/6956918/,26.0,1085129.0,125.62,3475.0,2025-10-06,08:03:45
louisville-cardinals-football,Louisville Cardinals Football,https://www.tickpick.com/ncaa-football/louisville-cardinals-football-tickets/,6956914,Louisville Cardinals vs. Boston College Eagles,Louisville Cardinals,Boston College Eagles,2025-10-25,03:00,https://www.tickpick.com/buy-louisville-cardinals-vs-boston-college-eagles-tickets-ln-federal-credit-union-stadium-10-25-25-3am/6956914/,7.0,1806.0,,,2025-10-06,08:03:45
louisville-cardinals-football,Louisville Cardinals Football,https://www.tickpick.com/ncaa-football/louisville-cardinals-football-tickets/,6957156,Virginia Tech Hokies vs. Louisville Cardinals,Virginia Tech Hokies,Louisville Cardinals,2025-11-01,03:00,https://www.tickpick.com/buy-virginia-tech-hokies-vs-louisville-cardinals-tickets-lane-stadium-11-1-25-3am/6957156/,20.0,250.0,,,2025-10-06,08:03:45
